	
Daily CO2 values at Jubany Station, Antarctica			
				
                       CO2    Std
Year	Month	Day   Value   Dev
		11	375.19	0.17
		12	375.14	0.48
		13	375.56	0.59
		14	375.74	0.47
		15	375.68	0.36
		16	375.75	0.41
		17	376.10	0.63
		18	376.04	0.69
		19	375.67	0.12
		20	375.69	0.31
		21	376.07	0.98
		22	375.66	0.26
		23	375.75	0.17
		24	375.94	0.34
		25	375.90	0.51
		26	376.16	0.84
		27	375.91	0.32
		28	376.02	0.52
		29	376.20	0.72
		30	375.71	0.56
2004	October	1	375.48	0.42
		2	375.56	0.41
		3	375.78	0.38
		4	375.92	0.57
		5	375.84	0.5
		6	375.61	0.42
		7	374.80	0.63
		8	373.64	0.14
		9	375.23	0.87
		10	375.10	0.98
		11	374.52	0.6
		12	373.53	0.54
		13	374.05	0.94
		14		
		15	375.27	0.46
		16	376.09	0.84
		17	375.83	0.23
		18		
		19	376.86	0.74
		20	375.83	0.21
		21	376.44	0.78
		22	375.93	0.34
		23	375.89	0.3
		24	375.83	0.3
		25	375.64	0.1
		26	375.90	0.54
		27	376.22	0.87
		28	376.44	0.84
		29	376.11	0.91
		30	376.02	0.43
		31	375.79	0.16
2004   November	1	376.47	0.88
		2	377.41	0.91
		3		
		4	377.57	0.21
		5	376.18	0.92
		6	375.36	0.09
		7	376.37	0.85
		8	375.78	0.13
		9		
		10	375.57	0.2
		11	375.51	0.14
		12	375.25	0.99
		13	375.19	0.62
		14	375.72	0.12
		15	375.87	0.73
		16	375.54	0.6
		17	375.22	0.88
		18	375.00	0.27
		19	375.60	0.46
		20	375.19	0.4
		21	375.34	0.15
		22	375.32	0.47
		23	375.12	0.18
		24	375.76	0.61
		25	375.84	0.65
		26	376.04	0.41
		27	375.73	0.63
		28	375.68	0.26
		29	375.52	0.16
		30	375.25	0.09
2004   December	1	375.28	0.49
		2	375.40	0.51
		3	375.93	0.67
		4	375.17	0.16
		5	375.24	0.17
		6	375.47	0.62
		7	376.15	0.28
		8	375.22	0.09
		9	375.29	0.8
		10	375.27	0.36
		11	375.23	0.53
		12	375.11	0.09
		13	375.44	0.13
		14	375.48	0.56
		15	375.20	0.22
		16	375.40	0.75
		17	375.46	0.58
		18	375.20	0.19
		19	375.45	0.53
		20	375.34	0.72
		21	375.43	0.68
		22	375.38	0.91
		23	374.51	0.21
		24	375.03	0.77
		25	375.04	0.27
		26	374.86	0.26
		27	374.98	0.28
		28	375.34	0.62
		29	375.15	0.21
		30	375.38	0.76
		31	374.77	0.56
2005	January	1	374.86	0.27
		2	374.85	0.24
		3	375.35	0.84
		4	374.76	0.3
		5	374.67	0.73
		6	375.38	0.82
		7	375.32	0.35
		8	375.23	0.46
		9	375.03	0.18
		10	375.70	0.68
		11	375.04	0.23
		12	374.79	0.1
		13	375.12	0.49
		14	374.53	0.11
		15	374.85	0.38
		16	374.71	0.14
		17	374.93	0.7
		18		
		19	375.30	0.57
		20	374.80	0.26
		21	374.47	0.25
		22	374.84	0.18
		23	374.61	0.34
		24	374.66	0.15
		25	375.53	0
		26	375.14	0.34
		27	375.91	0.52
		28	375.51	0.81
		29	375.34	0.25
		30	375.04	0
		31	375.25	0.26
2005   February	1	375.27	0.32
		2	375.54	0.64
		3	375.89	0.58
		4	375.25	0.15
		5	375.58	0.17
		6	376.08	0.45
		7	375.57	0.85
		8	375.59	0.26
		9	375.36	0.14
		10	375.69	0.42
		11	375.41	0.19
		12	375.92	0.34
		13	375.72	0.47
		14	375.36	0.19
		15	375.24	0.22
		16	374.83	0.27
		17	374.92	0.17
		18	375.25	0.86
		19	375.68	0.34
		20	374.99	0.2
		21	375.14	0.13
		22	374.96	0.71
		23	375.36	0.27
		24	374.78	0.07
		25		    
		26		    
		27	376.63	0
		28	374.81	0.15
2005	March	1	374.77	0.12
		2	375.36	0.46
		3	375.86	0.67
		4	374.89	0.09
		5	374.83	0.19
		6	375.25	0
		7	374.43	0.19
		8	374.62	0.3
		9	374.94	0.78
		10	374.97	0.2
		11	374.95	0.25
		12	375.12	0.19
		13	374.89	0.13
		14	375.20	0.52
		15	375.45	0.5
		16	374.70	0
		17		    
		18	373.77	0.04
		19	374.40	0.95
		20	374.01	0
		21	374.42	0.75
		22	374.86	0.87
		23	374.15	0.5
		24	374.44	0.74
		25	373.94	0.23
		26	374.41	0.62
		27	374.37	0.38
		28	374.34	0.35
		29	374.22	0.56
		30	374.74	0.68
		31	375.06	0.2
2005	April	1		
		2		
		3		
		4		
		5		
		6		
		7		
		8		
		9		
		10		
		11		
		12		
		13		
		14		
		15		
		16		
		17		
		18		
		19		
		20		
		21		
		22		
		23		
		24		
		25		
		26		
		27		
		28		
		29		
		30		
2005	May	1		
		2		
		3		
		4		
		5		
		6		
		7		
		8		
		9		
		10		
		11		
		12		
		13		
		14		
		15		
		16		
		17		
		18		
		19		
		20		
		21		
		22		
		23		
		24		
		25		
		26		
		27		
		28		
		29		
		30		
		31		
2005	June	1		
		2		
		3		
		4		
		5		
		6		
		7		
		8		
		9		
		10		
		11		
		12		
		13		
		14		
		15		
		16		
		17		
		18		
		19		
		20		
		21		
		22		
		23		
		24		
		25		
		26		
		27		
		28		
		29		
		30		
2005	July	1		
		2		
		3		
		4		
		5		
		6		
		7		
		8		
		9		
		10		
		11		
		12		
		13		
		14		
		15		
		16		
		17		
		18		
		19		
		20		
		21		
		22		
		23		
		24		
		25		
		26		
		27		
		28		
		29		
		30		
		31		
2005	August	1		
		2		
		3		
		4		
		5		
		6		
		7		
		8		
		9		
		10		
		11		
		12		
		13		
		14		
		15		
		16		
		17		
		18		
		19		
		20		
		21		
		22		
		23		
		24		
		25		
		26		
		27		
		28		
		29		
		30		
		31		
2005  September	1	377.98	0
		2	378.34	0.52
		3	378.24	0.44
		4	378.43	0.42
		5	378.33	0.35
		6	378.79	0.71
		7	378.01	0.44
		8	377.66	0.17
		9	377.75	0.34
		10	377.67	0.38
		11	377.80	0.19
		12	377.53	0.52
		13	377.02	0.2
		14	377.42	0.41
		15	377.14	0.37
		16	377.04	0.35
		17	377.62	0.37
		18	377.55	0.21
		19	377.43	0.16
		20	377.52	0.22
		21	377.62	0.27
		22	377.51	0.23
		23	377.59	0.13
		24	377.12	0.11
		25	377.44	0.51
		26	377.90	0.36
		27	377.97	0.29
		28	377.94	0.16
		29	378.01	0.19
		30	377.76	0.15
2005	October	1	377.61	0.24
		2	377.60	0.2
		3	377.88	0.32
		4	378.21	0.1
		5	378.38	0.09
		6	378.50	0.18
		7	378.41	0.07
		8	378.80	0.53
		9	378.78	0.33
		10	378.74	0.25
		11	378.75	0.39
		12	378.18	0.14
		13	378.35	0.1
		14	378.52	0.09
		15	378.24	0.17
		16	378.33	0.11
		17	378.18	0.09
		18	378.28	0.14
		19	378.37	0.28
		20	378.33	0.3
		21	378.46	0.39
		22	378.18	0.3
		23	378.15	0.15
		24	378.17	0.12
		25	378.00	0.32
		26	378.50	0.5
		27	378.08	0.15
		28	378.26	0.12
		29	377.99	0.24
		30	377.85	0.12
		31	377.75	0.27
2005   November	1	378.36	0.17
		2	378.31	0.23
		3	378.76	0.21
		4	378.64	0.17
		5	378.26	0.34
		6	378.07	0.31
		7	378.32	0.16
		8	378.39	0.21
		9	377.76	0.31
		10	378.61	0.35
		11	378.46	0.23
		12	378.68	0.3
		13	378.82	0.16
		14	378.66	0.29
		15	378.55	0.15
		16	378.40	0.19
		17	378.28	0.3
		18	377.78	0.27
		19	378.07	0.17
		20	377.94	0.11
		21	377.88	0.21
		22	377.56	0.14
		23	377.79	0.21
		24	377.58	0
		25		
		26	377.42	0
		27	377.54	0.19
		28	377.37	0.12
		29	377.37	0.21
		30	377.48	0.08
2005   December	1		
		2	379.33	0.87
		3	377.96	0.41
		4	378.07	0.1
		5	377.92	0.16
		6	378.34	0.34
		7	377.90	0.24
		8	377.70	0.37
		9	378.22	0.48
		10	378.40	0.35
		11	377.89	0.21
		12	377.80	0.26
		13	377.46	0.22
		14	377.47	0.42
		15	377.45	0.57
		16	377.67	0.18
		17	377.75	0.12
		18	377.75	0.5
		19	377.59	0.12
		20	377.96	0.23
		21	377.24	0.15
		22	377.35	0.22
		23	377.44	0.11
		24	377.14	0.27
		25	377.87	0.26
		26	377.71	0.23
		27	377.75	0.2
		28	377.49	0.35
		29	377.46	0.19
		30	378.25	0.45
		31	377.70	0.5
2006	January	1	377.97	0.36
		2	377.27	0.31
		3	377.10	0.66
		4	377.62	0.33
		5	377.39	0.3
		6	377.77	0.39
		7	377.16	0.27
		8	377.24	0.16
		9	377.61	0.72
		10	377.08	0.36
		11	376.82	0.27
		12	376.87	0.42
		13	377.16	0.31
		14	377.05	0.53
		15	376.05	0.11
		16	377.53	0.49
		17	377.03	0.34
		18	377.26	0.19
		19	377.06	0.26
		20	376.86	0.17
		21	377.08	0.21
		22	376.79	0.38
		23	377.01	0.2
		24	377.14	0.23
		25	377.33	0.23
		26	377.41	0.13
		27	377.22	0.23
		28	376.96	0.19
		29	377.03	0.25
		30	377.05	0.09
		31	377.33	0.14
2006   February	1	377.30	0.13
		2	377.44	0.2
		3	377.20	0.09
		4	377.08	0.26
		5	377.45	0.29
		6	377.27	0.18
		7	377.06	0.16
		8	376.85	0.16
		9	377.08	0.29
		10	376.96	0.34
		11	377.31	0.47
		12	377.20	0.22
		13	376.94	0.24
		14	376.92	0.17
		15	377.20	0.14
		16	377.35	0.09
		17	377.20	0.22
		18	377.18	0.32
		19	377.08	0.5
		20	377.05	0.16
		21	376.94	0.19
		22	376.70	0.17
		23	376.83	0.39
		24	377.15	0.5
		25	376.61	0.24
		26	377.14	0.3
		27	376.92	0.22
		28	377.28	0.13
2006	March	1	377.16	0.08
		2	377.62	0.16
		3	377.59	0.1
		4	377.71	0.38
		5	377.61	0.16
		6	378.00	0.61
		7	377.91	0.17
		8	377.70	0.2
		9	377.83	0.65
		10	378.01	0.28
		11	378.17	0.2
		12	377.71	0.26
		13	378.11	0.29
		14	377.75	0.16
		15	377.81	0.1
		16	377.88	0.23
		17	377.20	0.46
		18	377.57	0.12
		19	377.84	0.13
		20	377.64	0.07
		21	377.74	0.23
		22	377.65	0.08
		23	377.59	0.15
		24	377.70	0.3
		25	377.79	0.2
		26	377.37	0.14
		27	377.64	0.19
		28	377.64	0.37
		29	377.75	0.35
		30	377.65	0.15
		31	377.82	0.12
2006	April	1	377.85	0.36
		2	378.01	0.21
		3	378.02	0.36
		4	377.85	0.33
		5	377.56	0.17
		6	377.89	0.15
		7	377.94	0.13
		8	378.00	0.21
		9	377.90	0.18
		10	377.83	0.19
		11	377.84	0.29
		12	377.49	0.21
		13	377.56	0.27
		14	377.86	0.42
		15	377.70	0.12
		16	377.73	0.57
		17	378.21	0.26
		18	377.68	0.2
		19	377.53	0.42
		20	377.96	0.21
		21	378.08	0.39
		22	377.90	0.55
		23	377.78	0.43
		24	377.06	0.57
		25	377.99	0.24
		26	377.77	0.27
		27	377.63	0.21
		28	377.54	0.31
		29	377.72	0.28
		30	377.53	0.46
2006	May	1	377.03	0.54
		2	376.73	0.4
		3	378.63	0.17
		4	378.41	0
		5	378.05	0.14
		6	378.17	0.25
		7	378.12	0.28
		8	378.42	0.5
		9	377.86	0.13
		10	378.29	0.33
		11	378.34	0.4
		12	378.42	0.49
		13	378.40	0.31
		14	378.35	0.16
		15	378.49	0.21
		16	378.51	0.16
		17	378.45	0.18
		18	378.52	0.4
		19	378.62	0.11
		20	378.68	0.25
		21	378.50	0.22
		22	379.02	0.66
		23	378.74	0.21
		24	378.72	0.31
		25	379.07	0.61
		26	378.35	0.13
		27	378.27	0.22
		28	378.39	0.32
		29	378.47	0.38
		30	378.35	0.16
		31	378.53	0.23
2006	June	1	378.11	0.18
		2	378.88	0.62
		3	378.36	0.1
		4	379.05	0.26
		5	378.55	0.13
		6	378.52	0.19
		7	378.40	0.18
		8	378.59	0.11
		9	378.52	0.14
		10	378.60	0.17
		11	378.56	0.15
		12	378.58	0.17
		13	378.51	0.3
		14	378.82	0.3
		15	378.61	0.23
		16	378.94	0.46
		17	378.66	0.23
		18	378.81	0.13
		19	378.73	0.1
		20	378.98	0.34
		21	378.58	0.12
		22	379.38	0.88
		23	378.77	0.16
		24	378.66	0.15
		25	378.79	0.24
		26	378.69	0.1
		27	378.66	0.23
		28	378.81	0.27
		29	378.69	0.13
		30	378.75	0.14
2006	July	1	379.29	0.63
		2	378.82	0.09
		3	378.77	0.1
		4	379.12	0.25
		5	378.92	0.28
		6	379.25	0.51
		7	378.97	0.13
		8	378.86	0.09
		9	378.86	0.22
		10	378.87	0.14
		11	378.92	0.08
		12	379.04	0.33
		13	378.60	0.3
		14	378.94	0.39
		15	378.61	0.15
		16	379.02	0.4
		17	379.03	0.31
		18	378.66	0.14
		19	378.76	0.14
		20	378.59	0.18
		21	378.86	0.43
		22	378.44	0.34
		23	378.78	0.11
		24	378.92	0.17
		25	378.98	0.12
		26	379.20	0.32
		27	379.00	0.11
		28	379.06	0.18
		29	379.30	0.11
		30	378.93	0.11
		31	379.02	0.28
2006	August	1	379.03	0.34
		2	379.21	0.22
		3	379.28	0.27
		4	379.28	0.23
		5	379.12	0.23
		6	379.24	0.17
		7	379.20	0.08
		8	379.40	0.39
		9	379.56	0.4
		10	379.17	0.19
		11	379.07	0.07
		12	379.68	0.54
		13	379.41	0.21
		14	379.41	0.26
		15	379.37	0.28
		16	379.57	0.37
		17	379.42	0.27
		18	379.43	0.07
		19	379.47	0.15
		20	379.48	0.07
		21	379.60	0.27
		22	379.46	0.15
		23	379.53	0.14
		24	379.27	0.2
		25	379.57	0.42
		26	379.22	0.2
		27	378.85	0.14
		28	379.01	0.2
		29	379.08	0.25
		30	379.04	0.24
		31	379.36	0.34
2006  September	1	379.70	0.07
		2	379.68	0.1
		3	379.79	0.29
		4	380.05	0.13
		5	379.57	0.13
		6	379.38	0.13
		7	379.68	0.17
		8	380.14	0.4
		9	380.07	0.48
		10	379.72	0.22
		11	379.73	0.12
		12	379.90	0.32
		13	379.73	0.33
		14	379.46	0.35
		15	379.19	0.11
		16	379.19	0.14
		17	379.15	0.09
		18	379.15	0.16
		19	378.88	0.15
		20	379.70	0.01
		21	379.54	0.12
		22	379.57	0.15
		23	379.56	0.12
		24	379.69	0.08
		25	379.93	0.49
		26	379.69	0.15
		27	379.68	0.16
		28	379.52	0.21
		29	379.91	0.15
		30	379.68	0.08
2006	October	1	380.04	0.35
		2	379.64	0.17
		3	379.88	0.11
		4	379.91	0.13
		5	379.90	0.06
		6	379.96	0.14
		7	379.97	0.08
		8	380.04	0.06
		9	380.00	0.1
		10	380.24	0.35
		11	380.06	0.22
		12	379.85	0.09
		13	379.69	0.17
		14	380.09	0.11
		15	380.11	0.14
		16	379.92	0.29
		17	380.00	0.13
		18	379.61	0.1
		19	379.79	0.28
		20	379.90	0.27
		21	380.08	0.12
		22	380.27	0.15
		23	380.37	0.22
		24	381.17	0.34
		25	380.37	0.17
		26	380.56	0.38
		27	380.28	0.25
		28	380.12	0.19
		29	380.35	0.29
		30	380.18	0.13
		31	380.09	0.13
2006   November	1	380.38	0.41
		2	380.42	0.47
		3	380.34	0.48
		4	379.87	0.26
		5	380.00	0.11
		6	379.72	0.29
		7	380.18	0.17
		8	380.33	0.23
		9	380.56	0.43
		10	380.59	0.82
		11	379.95	0.45
		12	378.92	0.41
		13	379.89	0.58
		14	379.87	0.1
		15	380.09	0.16
		16	380.14	0.13
		17	380.39	0.43
		18	380.61	0.61
		19	380.17	0.15
		20	380.09	0.19
		21	380.30	0.95
		22	380.25	0.26
		23	380.08	0.21
		24	380.02	0.23
		25	380.19	0.44
		26	380.15	0.25
		27	380.18	0.17
		28	380.10	0.29
		29	380.22	0.29
		30	380.21	0.21
2006   December	1	380.09	0.25
		2	379.98	0.11
		3	380.00	0.14
		4	380.01	0.13
		5	379.96	0.13
		6	380.16	0.35
		7	380.09	0.19
		8	380.05	0.09
		9	380.15	0.19
		10	380.08	0.22
		11	379.96	0.2
		12	379.95	0.3
		13	379.79	0.19
		14	379.79	0.22
		15	380.98	0.32
		16	379.82	0.14
		17	379.76	0.27
		18	379.48	0.29
		19	380.18	0.24
		20	379.66	0.19
		21	379.91	0.13
		22	380.09	0.18
		23	379.90	0.2
		24	379.90	0.12
		25	379.83	0.19
		26	379.55	0.3
		27	379.90	0.22
		28	380.11	0.15
		29	379.97	0.17
		30	379.85	0.28
		31	379.95	0.48
2007	January	1	379.84	0.19
		2	380.09	0.14
		3	379.92	0.2
		4	379.82	0.25
		5	379.78	0.12
		6	379.83	0.26
		7	379.88	0.2
		8	379.92	0.19
		9	380.61	0.15
		10	379.67	0.27
		11	379.86	0.21
		12	380.06	0.22
		13	379.64	0.32
		14	379.77	0.17
		15	379.98	0.33
		16	379.61	0.26
		17	379.28	0.27
		18	379.43	0.23
		19	379.34	0.37
		20	379.57	0.28
		21	379.33	0.2
		22	379.44	0.36
		23	380.04	0.33
		24	379.99	0.35
		25	379.67	0.3
		26	380.25	0.32
		27	380.24	0.26
		28	379.19	0.2
		29	379.24	0.2
		30	379.12	0.12
		31	379.01	0.1
2007   February	1	378.70	0.14
		2	378.74	0.15
		3	378.93	0.23
		4	378.73	0.24
		5	378.79	0.22
		6	379.59	0.6
		7	379.69	0.21
		8	379.69	0.29
		9	379.78	0.41
		10	380.18	0.48
		11	380.24	0.2
		12	380.30	0.47
		13	380.18	0.37
		14	379.73	0.17
		15	380.01	0.42
		16	379.32	0.41
		17	378.87	0.14
		18	379.16	0.13
		19	379.07	0.36
		20	379.09	0.24
		21	379.25	0.26
		22	379.02	0.38
		23	379.06	0.13
		24	379.13	0.18
		25	379.29	0.34
		26	379.20	0.45
		27	379.55	0.24
		28	379.57	0.19
2007	March	1	379.68	0.19
		2	380.02	0.26
		3	379.84	0.32
		4	379.97	0.31
		5	380.48	0.73
		6	379.58	0.12
		7	379.44	0.34
		8	380.17	0.36
		9	379.89	0.25
		10	379.94	0.33
		11	379.76	0.49
		12	379.88	0.47
		13	379.82	0.26
		14	379.62	0.24
		15	380.17	0.79
		16	380.04	0.38
		17	380.13	0.14
		18	379.98	0.14
		19	379.88	0.13
		20	380.18	0.39
		21	380.31	0.76
		22	379.84	0.21
		23	379.86	0.18
		24	381.10	0.41
		25	380.00	0.13
		26	379.92	0.18
		27	379.90	0.26
		28	379.97	0.08
		29	380.00	0.17
		30	379.83	0.25
		31	379.86	0.11
2007	April	1	380.02	0.43
		2	379.94	0.18
		3	380.03	0.22
		4	379.83	0.19
		5	380.13	0.19
		6	380.24	0.25
		7	379.92	0.18
		8	380.37	0.21
		9	380.29	0.28
		10	380.27	0.07
		11	380.36	0.15
		12	380.28	0.18
		13	380.31	0.07
		14	380.26	0.15
		15	380.42	0.24
		16	380.36	0.44
		17	380.16	0.14
		18	379.89	0.18
		19	379.93	0.07
		20	379.87	0.18
		21	379.91	0.25
		22	379.78	0.26
		23	379.94	0.18
		24	379.84	0.29
		25	379.88	0.38
		26	379.94	0.19
		27	379.89	0.66
		28	379.89	0.23
		29	379.81	0.66
		30	380.12	0.52
2007	May	1	380.08	0.26
		2	380.14	0.42
		3	379.91	0.41
		4	379.97	0.58
		5	379.70	0.74
		6	380.16	0.36
		7	379.80	0.16
		8	379.81	0.17
		9	379.62	0.29
		10	379.54	0.21
		11	379.74	0.35
		12	379.90	0.37
		13	379.51	0.08
		14	379.82	0.25
		15	379.78	0.09
		16	379.70	0.1
		17	379.75	0.17
		18	380.11	0.53
		19	380.80	0.45
		20	380.68	0.15
		21	380.51	0.09
		22	380.41	0.37
		23	380.55	0.32
		24	380.44	0.12
		25	380.46	0.32
		26	380.92	0.81
		27	380.63	0.14
		28	380.38	0.16
		29	380.67	0.29
		30	380.59	0.32
		31	380.65	0.48
2007	June	1	380.45	0.48
		2	380.70	0.33
		3	380.62	0.3
		4	380.55	0.2
		5	380.61	0.26
		6	380.51	0.16
		7	380.57	0.4
		8	381.13	0.36
		9	381.07	0.18
		10	380.93	0.34
		11	381.07	0.17
		12	381.03	0.22
		13	381.13	0.29
		14	381.01	0.31
		15	381.01	0.23
		16	381.05	0.09
		17	381.13	0.11
		18	380.98	0.3
		19	380.50	0.13
		20	380.53	0.15
		21	379.54	0.68
		22		
		23		
		24	380.80	0.05
		25	380.77	0.25
		26	380.82	0.45
		27	380.97	0.16
		28	381.35	0.59
		29	381.00	0.25
		30	380.93	0.34
2007	July	1	381.05	0.42
		2	380.84	0.07
		3	381.29	0.5
		4	381.10	0.16
		5	380.93	0.07
		6	380.84	0.13
		7	380.85	0.25
		8	381.16	0
		9		
		10		
		11		
		12		
		13		
		14	382.75	0.12
		15	381.33	0
		16		
		17	380.90	0.28
		18	381.01	0.35
		19	380.90	0.14
		20	380.92	0.32
		21	381.39	0.34
		22	381.09	0.19
		23	380.86	0.82
		24	381.49	0.41
		25	381.99	0.16
		26	381.81	0.16
		27	381.61	0.22
		28	381.39	0.33
		29	381.46	0.16
		30	381.16	0.13
		31	381.25	0.13
2007	August	1	381.12	0.18
		2	381.46	0.24
		3	381.45	0.81
		4	381.17	0.24
		5	381.85	0.08
		6	381.81	0.49
		7	381.55	0.38
		8	381.89	0.13
		9	382.07	0.42
		10	381.95	0.38
		11	381.69	0.35
		12	381.69	0.1
		13	381.57	0.09
		14	381.60	0.23
		15	381.94	0.33
		16	381.76	0.38
		17	382.02	0.15
		18	382.13	0.18
		19	382.42	0.22
		20	381.96	0.3
		21	382.49	0.24
		22	382.30	0.11
		23	382.34	0.34
		24	382.31	0.06
		25	382.81	0.16
		26	382.53	0.3
		27	382.59	0.07
		28	381.88	0.1
		29	382.15	0.18
		30	382.11	0.2
		31	382.18	0.14
2007  September	1	382.11	0.17
		2	381.90	0.17
		3	381.67	0.11
		4	382.05	0.24
		5	382.18	0.15
		6	381.89	0.15
		7	381.94	0.24
		8	382.83	0.49
		9	382.88	0.51
		10	382.23	0.17
		11	382.30	0.19
		12	382.55	0.37
		13	382.38	0.2
		14	382.19	0.12
		15	381.98	0.27
		16	382.21	0.16
		17	382.39	0.29
		18	382.33	0.23
		19	383.38	0.54
		20	383.16	0.51
		21	382.60	0.25
		22	383.00	0.35
		23	382.66	0.24
		24	382.46	0.34
		25	382.94	0.16
		26	382.85	0.19
		27	383.06	0.17
		28	382.83	0.17
		29	382.23	0.23
		30	382.35	0.08
2007	October	1	382.42	0.17
		2	382.68	0.53
		3	382.16	0.69
		4	382.56	0.09
		5	382.78	0.23
		6	382.79	0.43
		7	382.49	0.14
		8	382.24	0.28
		9	382.49	0.27
		10	382.29	0.19
		11	382.27	0.34
		12	382.33	0.47
		13	382.32	0.36
		14	382.84	0.25
		15	382.59	0.2
		16	382.00	0.22
		17	382.41	0.21
		18	382.54	0.23
		19	382.11	0.19
		20	382.46	0.12
		21	382.33	0.31
		22	382.61	0.44
		23	382.14	0.46
		24	382.21	0.16
		25	382.38	0.16
		26	382.11	0.22
		27	381.89	0.14
		28	382.09	0.09
		29	382.71	0.57
		30	382.48	0.25
		31	382.51	0.28
2007   November	1	382.39	0.21
		2	382.51	0.17
		3	382.38	0.36
		4	382.40	0.12
		5	382.51	0.25
		6	382.45	0.26
		7	382.63	0.33
		8	382.42	0.36
		9	382.52	0.17
		10	382.96	0.18
		11	383.01	0.27
		12	382.45	0.24
		13	382.76	0.45
		14	383.10	0.29
		15	382.77	0.39
		16	382.94	0.33
		17	382.60	0.33
		18	382.27	0.15
		19	382.65	0.43
		20	382.55	0.17
		21	382.31	0.37
		22	382.11	0.19
		23	382.21	0.32
		24	382.24	0.18
		25	382.39	0.26
		26	382.09	0.37
		27	382.34	0.31
		28	381.90	0.87
		29	382.01	0.85
		30	381.51	0.53
2007   December	1	381.65	0.58
		2	382.21	0.61
		3	381.58	0.57
		4	381.10	0.72
		5	381.59	0.77
		6	381.88	0.34
		7	381.97	0.38
		8	382.53	0.41
		9	381.71	0.32
		10	382.45	0.54
		11	382.02	0.3
		12	381.98	0.28
		13	381.98	0.32
		14	382.28	0.42
		15	382.12	0.3
		16	381.84	0.29
		17	381.76	0.62
		18	381.71	0.2
		19	381.60	0.22
		20	382.12	0.27
		21	381.61	0.36
		22	381.64	0.24
		23	381.84	0.25
		24	381.90	0.44
		25	381.92	0.31
		26	381.91	0.32
		27	381.65	0.24
		28	381.96	0.23
		29	382.17	0.56
		30	381.38	0.58
		31	382.21	0.54
2008	January	1	382.08	0.43
		2	382.00	0.53
		3	381.56	0.18
		4	381.55	0.38
		5	381.43	0.35
		6	382.73	0.49
		7	381.72	0.28
		8	382.28	0.35
		9	381.91	0.29
		10	381.83	0.24
		11	382.32	0.45
		12	381.92	0.23
		13	381.98	0.18
		14	382.34	0.63
		15	382.12	0.3
		16	382.05	0.26
		17	382.82	0.39
		18	382.43	0.36
		19	382.26	0.13
		20	382.80	0.41
		21	382.43	0.31
		22	382.77	0.58
		23	382.53	0.47
		24	382.08	0.43
		25	382.50	0.38
		26	382.32	0.41
		27	382.15	0.18
		28	382.75	0.32
		29	382.05	0.17
		30	381.79	0.53
		31	382.17	0.26
2008   February	1	382.31	0.14
		2	382.26	0.32
		3	381.98	0.27
		4	382.07	0.15
		5	382.13	0.14
		6	382.03	0.33
		7	381.87	0.31
		8	381.94	0.44
		9	381.54	0.31
		10	381.83	0.36
		11	383.25	0.23
		12	382.41	0.26
		13	382.06	0.39
		14	382.06	0.23
		15	382.61	0.11
		16	381.96	0.61
		17	382.52	0.31
		18	382.27	0.2
		19		
		20	383.34	0.51
		21	382.96	0.2
		22	382.74	0.48
		23	383.41	0.66
		24	383.14	0.13
		25	383.03	0.5
		26	383.01	0.21
		27	382.91	0.34
		28	383.11	0.21
2008	March	29	382.58	0.24
		1		
		2		
		3		
		4	381.57	0.94
		5	382.81	0.42
		6	382.29	0.24
		7	382.16	0.19
		8	382.13	0.2
		9	381.81	0.33
		10	382.00	0.28
		11	382.59	0
		12	382.75	0.33
		13	382.46	0.35
		14	382.33	0.52
		15	382.96	0.43
		16	382.84	0.38
		17	383.32	0.51
		18	383.14	0.15
		19		
		20	382.40	0.42
		21	382.35	0.52
		22	382.63	0.6
		23	382.70	0.23
		24	383.01	0.06
		25	382.26	0.2
		26	382.02	0.21
		27	381.93	0.37
		28	382.24	0.49
		29	381.64	0.97
		30	381.57	0.32
		31	380.23	0.21
2008	April	1	381.13	0.84
		2	381.10	0.41
		3	381.27	0.75
		4	382.84	0.14
		5	382.53	0.14
		6	383.12	0.56
		7	383.62	0.67
		8	382.57	0.35
		9	383.37	0.86
		10	381.32	0.58
		11	381.79	0.27
		12	380.90	0.28
		13	380.89	0.39
		14	381.18	0.51
		15	380.47	0.18
		16	380.53	0.39
		17	379.92	0.37
		18	380.78	0.67
		19	381.15	0.09
		20	381.10	0.08
		21	381.02	0.08
		22	381.03	0.21
		23	381.02	0.21
		24	380.89	0.14
		25	381.15	0.07
		26	381.20	0.3
		27	381.36	0.11
		28	381.46	0.16
		29	381.34	0.18
		30	381.47	0.12
2008	May	1	381.28	0.16
		2	381.37	0.12
		3	381.48	0.07
		4	381.46	0.14
		5	381.74	0.11
		6	381.79	0.21
		7	381.65	0.11
		8	381.93	0.25
		9	381.67	0.2
		10	381.68	0.22
		11	381.89	0.21
		12	381.63	0.45
		13	380.53	0.19
		14	380.67	0.1
		15	380.75	0.2
		16	380.87	0.31
		17	380.62	0.16
		18	380.66	0.32
		19	380.48	0.26
		20	381.00	0.37
		21	381.25	0.17
		22	381.50	0.16
		23	381.42	0.12
		24	381.91	0.24
		25	381.50	0.1
		26	381.45	0.21
		27	381.80	0.49
		28	381.77	0.25
		29	381.72	0.27
		30	381.71	0.16
		31	381.83	0.37
2008	June	1	381.94	0.15
		2	381.85	0.46
		3	381.57	0.25
		4	381.73	0.15
		5	381.80	0.33
		6	381.76	0.43
